disp_area,disp_volume,disp_p_int,disp_p_max,disp_p_min,sasa_area,sasa_volume,ip,ea,LFCs_N_H_0,LFqCs_N_H_0,LFCs_N_H_1,LFqCs_N_H_1,LFCs_N_H_2,LFqCs_N_H_2
182.72083931948964,158.23523880153726,14.656073840861598,36.48612661185716,8.645394702634771,288.0334538790898,396.3106608855635,11.171464900878256,0.7925870842746714,5.651766561061506,3184.283835572942,5.615071186742852,3168.0186402410022,7.112530779383617,3129.140303701539
261.1212410196969,233.23082485373828,17.11289009878069,40.94209379699242,8.856022980272378,398.9239004611213,575.7837706893054,10.73802982120326,5.910066990558811,5.917148970491549,3180.9721807339142,5.8453986332527705,3197.584304825211,6.0270240115114095,3172.8605341097923
195.093,171.438,16.489,39.371,9.135,314.701,436.505,11.237,5.504,5.864,3225.398,21.408,3107.79,5.845,3226.806
165.417,138.269,14.285,38.841,8.299,267.12,356.367,11.314,1.205,6.032,3232.45,7.996,3124.14,5.827,3232.612
188.7306260009591,159.7725417225221,14.572893786140934,30.057309147999526,8.652551436219847,297.61696709294296,405.6187870416015,11.231356344567196,0.9174640207877341,6.429924700156094,3106.9791638827733,5.914579425512063,3219.5702109810527,5.814375665826671,3235.928259844406
198.3705530323891,180.62037981239354,15.358233207023295,37.708106818845636,9.324745271718312,303.15457416826905,430.09545078194617,10.993100560998643,0.8339758706099674,6.240406024950983,3147.2071722201354,5.9392038613699825,3204.5828046503343,5.795033520332881,3229.0984336895044
222.84317039015463,204.697128835632,15.663454055475121,38.543069112245625,9.372193166958763,331.2108050064769,477.24249500114297,11.113934277985209,0.9820677215575981,7.885128053798746,3114.6298457098274,5.79046344433438,3232.222509081001,5.7552514996571045,3216.302745988725
197.28159474174086,172.302827688105,14.733657518645597,33.98344901185648,8.826039430038936,306.6814464864448,424.5447536249354,11.18361173294952,0.9666433984100838,6.212349568942818,3147.485737841265,5.865654390281668,3188.3854116208504,5.753914120849691,3218.935952838089
268.31755712844824,250.12196195013013,18.164671713557958,41.88199242628849,9.183012692082452,401.86562805333597,599.8794136632637,10.710027409670891,6.300671232065463,5.739757874180712,3164.213004471872,5.8722831721111195,3184.2157678555814,5.81280791728643,3214.559191702103
157.426,126.458,13.694,30.185,8.044,258.52,335.282,11.301,0.888,6.222,3113.066,5.742,3216.08,5.624,3227.125
256.1198152008355,232.08320405661738,17.067352844138206,41.858821333050386,8.408980147317088,393.9851600766925,570.913805798106,10.844201596534848,6.073531109470075,5.750985877914252,3226.638962123503,6.07219545712336,3151.4865620858027,5.729750306610744,3171.2315146352503
221.27206972787,195.20019881742755,16.543310464219562,44.1520004843401,9.107316818230089,347.27015901650896,489.89436338551275,11.07634908702014,5.309034386793561,5.738503260128167,3174.1062128488934,5.778413624600245,3226.2521388771406,6.000637221881294,3151.2482648721393
206.17192325524636,184.4869664404664,17.100546664359925,38.914820589852724,8.882342107286572,326.2120383101563,459.71660526618405,10.939174008383358,5.744310547533725,5.376300532795742,3087.5535330874923,5.773240136052561,3220.6397246954425,5.9480746176553545,3165.1407247707316
278.77622350458654,261.3669198804029,16.43283625632278,35.73050728139815,8.240521179756993,408.49582277070533,611.7380706986584,11.041857379955575,4.952549869876753,5.876085996964651,3199.5263369252143,6.338519413871786,3143.8698991922233,5.795483070803688,3228.326996969645
246.1952229769939,227.32658955778805,15.769866631922975,38.36197765742973,9.2500215958187,364.5700003211008,529.9655767587694,11.026659040108951,1.0607521102152417,5.849088855147213,3204.7547712135784,5.842997710506074,3117.969146695166,5.7593369433203945,3221.020144213358
184.50125572716064,153.8601935690494,14.76786832653247,34.499610076724274,7.859053210341303,303.59301149816537,408.05376989439685,11.096140318628127,2.627386119727743,5.395384568948035,3216.4872489071486,5.371145160274355,3222.300276784637,5.864562111351526,3095.8961912670843
180.1529062064047,147.52786776949705,14.481389115255157,27.391240963705087,9.196374535679835,302.752359890335,399.9101425225849,11.369390342480685,4.229177523601201,5.832729762897987,3242.2979986585283,5.879152766190149,3108.034631600448,5.831417734358544,3242.049619769585
341.8442627862552,333.06321875342223,19.32582976490033,49.58295551666145,9.412539698815888,478.7064385209116,759.829264190614,10.380827338493296,7.194198769170375,5.833539067855955,3185.4252852515756,5.557427169549573,3216.460698495298,5.557754657731366,3164.124973006463
180.8682458072268,150.5876347610684,14.121128852657058,31.837795729903412,8.165866161629577,290.4004126189302,386.45082418673286,11.264612147107329,0.9121530367768328,5.037344745603706,3214.4888930483,5.39325558468096,3155.3167571628073,5.455421539229345,3164.785701997343
248.665,234.829,17.408,46.645,9.243,376.347,583.237,11.606,6.793,5.97,3152.839,5.88,3257.139,5.859,3251.371
283.7746933987898,273.0135552502011,18.39715310829271,45.25351878701878,9.284288044867074,415.461933786183,635.3089553522074,10.621250752732044,6.167250854467258,5.851212328814577,3188.8288630595184,5.80516332717793,3151.089747655768,5.763830216082078,3205.6248323732584
363.0532022843982,350.33205737471883,18.743216018008074,44.53095390690032,9.293068283771875,530.6111367630941,823.0591203932518,10.549598427422941,6.77482368582336,5.8142305980281375,3157.9284294843987,5.848045856801795,3204.4438171425727,5.896840459249881,3201.6709264329575
366.55158614669796,348.8741969719991,18.519557921624692,43.707977461753494,9.131838816377218,534.0015142642754,819.2105565335845,10.455517613214305,6.581386138193522,5.955432225988674,3175.2946011172708,5.836590621007976,3152.3987408295366,5.748510587694353,3219.768552855443
256.5607694692677,243.85942124683936,18.369873084475827,43.66647511346832,9.245062350299857,380.1068799350946,571.2888934327838,10.93530074532995,5.599881405803463,5.825877603084036,3210.229075454263,5.895576843052197,3192.982739849221,5.757687536753837,3155.090421494253
527.273,538.052,21.771,50.159,9.328,712.322,1196.273,10.493,7.969,5.835,3243.261,5.863,3253.172,5.808,3236.013
522.6402194478217,544.2093350922967,21.71227897423882,48.34166721020175,9.37366564203558,703.1967311864138,1181.8011859440035,10.231535171325321,8.03039095106497,5.820737429206464,3242.1697453613488,5.814940142415694,3240.2067077242064,5.783386787911756,3231.1909967800125
489.3281842829283,500.2497202938471,21.102040456861104,46.7301825949934,9.391325706469878,672.1468854086338,1105.551580208567,10.0142163802839,7.393923918281448,5.74771790622936,3194.991575805587,5.788223444924119,3232.7085731779553,5.815229134447053,3241.1758943023665
454.61933635656465,455.89919383081275,20.93442753394102,44.275749125410094,9.319895338178647,643.3642360495816,1033.694071596137,10.181509671100608,7.573258139499734,5.752125898387387,3214.711307652377,5.800765799708053,3234.9738372545166,5.8622476574429125,3252.1571496615234
305.63838630392337,290.5388492946048,18.943461152065776,43.74906641543158,9.145786667451304,455.1603583184759,686.2428588323871,10.574745740738472,6.776779336518552,5.840752272279125,3233.0348934918293,5.780606557892825,3226.682480044811,5.758915370011317,3232.259813038949
250.71005690992777,237.04821287068012,17.761179203367284,40.94574762187465,9.130583427770759,377.54069685268695,561.3891306770948,10.841384630574591,5.433726401122427,5.809797530434847,3232.8664620936934,6.278983265078427,3124.689562733082,5.785071844039248,3222.434635137141
237.5921316010918,221.2167289161224,17.204436305635994,43.56158644748011,9.131402313220525,359.96545994983654,533.507761496799,11.014158566727597,5.3113982507554,6.072094871173208,3149.007978036075,5.796319663069353,3226.4754424805287,5.987091485050721,3208.141322302595
269.7318493417093,252.11450226543764,17.166532032581674,42.82487325423123,8.105865029348383,400.8130181014996,596.8554116593511,10.701122872208824,4.98366380422656,5.881273785541896,3188.653821019468,5.8992540951554915,3149.0203826487145,5.744889435797309,3217.2522323596118
238.44296129252342,218.7484523369099,17.01033777910171,42.234914571391506,9.154920301321287,360.62247461353365,524.8960507269221,10.953135490155766,5.009833803938142,5.890137745337247,3183.6727417911247,5.757135594326033,3220.043592155271,5.920442392810012,3128.12913322973
224.9519501362708,208.45812956993268,17.402418531511987,45.550826963614895,9.168684887435406,338.8071878081551,496.27880610487233,10.814716908881548,5.515664637812498,5.742336319022909,3218.3296951620364,5.805247001166598,3223.1561939446965,5.958292742901103,3137.0325414004274
259.4615210896965,240.43812223354132,16.483727167891235,41.03602280681295,9.242463914573676,377.39899630627184,557.5563473787549,10.695359820494748,3.785270098223052,6.266615319724089,3183.7235404714575,3.7237640872546027,3124.413486485248,5.748053945491998,3209.6379396148063
260.33189025818666,249.02014032907792,16.44107191746843,39.980141470586894,9.151364644955056,371.68633547471717,559.4091232550062,10.829410664789238,0.9455524818420407,6.521706635781994,3113.85969656616,5.793383756418208,3222.223162014781,5.700554543200057,3219.2316613470316
189.79234891843933,163.22345383416615,14.969114448250894,35.097901026403285,8.3774876845295,300.69824455762426,412.18781525611007,11.104064357281729,4.0139229728514065,5.838239386415259,3182.1730694192242,7.68813386091887,3131.4195265632334,5.703695596429129,3211.677770015765
209.14826672214554,181.50144726450998,15.460680071591604,42.65006794245802,8.272591994719601,322.5533497455538,457.47257927305674,11.285559476770421,5.2232799396763445,5.512278948981037,3175.8920453561213,6.240728366912519,3177.4762658986433,5.519268060404425,3117.2706222755005
